epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,99.1714,1.03287,0.47732,0.00865,0.92915,0.88354,0.93789,0.66802,1.11129,0.56018,0.01067,0.0002576,0.0002576,0.0002576
90,146.578,1.01385,0.44749,0.00838,0.91651,0.87234,0.92414,0.64812,1.15259,0.63044,0.01117,0.0002378,0.0002378,0.0002378
91,197.77,0.98408,0.39609,0.00968,0.91145,0.87234,0.92885,0.64984,1.14288,0.56242,0.01089,0.000218,0.000218,0.000218
92,243.716,0.96328,0.37383,0.0092,0.92394,0.86155,0.93638,0.66101,1.1446,0.57138,0.01084,0.0001982,0.0001982,0.0001982
93,289.923,0.9547,0.3736,0.00913,0.91712,0.87943,0.9355,0.66816,1.11889,0.55927,0.01043,0.0001784,0.0001784,0.0001784
94,336.318,0.96019,0.3709,0.00955,0.92533,0.88652,0.93773,0.68183,1.1053,0.55436,0.01013,0.0001586,0.0001586,0.0001586
95,387.845,0.95309,0.37413,0.00911,0.92988,0.89354,0.93875,0.68146,1.10153,0.54318,0.01029,0.0001388,0.0001388,0.0001388
96,442.398,0.93312,0.35574,0.00898,0.92615,0.8894,0.93989,0.67796,1.12947,0.53411,0.01054,0.000119,0.000119,0.000119
97,498.754,0.92323,0.35626,0.00866,0.92574,0.88408,0.93625,0.68173,1.09037,0.52484,0.01005,9.92e-05,9.92e-05,9.92e-05
98,550.171,0.92067,0.35762,0.00867,0.9166,0.88298,0.93408,0.67897,1.10783,0.52918,0.01021,7.94e-05,7.94e-05,7.94e-05
99,599.825,0.90855,0.35572,0.00867,0.94324,0.88387,0.94133,0.68199,1.09207,0.52007,0.01009,5.96e-05,5.96e-05,5.96e-05
100,643.473,0.91342,0.35256,0.0087,0.91932,0.8889,0.93965,0.68425,1.0907,0.5346,0.01008,3.98e-05,3.98e-05,3.98e-05
