epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,1472.33,1.69308,0.73638,0.00186,0.69192,0.69605,0.73695,0.42941,1.16852,0.60645,0.00661,0.0005546,0.0005546,0.0005546
75,1492.01,1.62392,0.70239,0.00185,0.68674,0.70151,0.73713,0.42684,1.17179,0.61113,0.00655,0.0005348,0.0005348,0.0005348
76,1511.82,1.65118,0.7218,0.00182,0.68803,0.69563,0.73853,0.42879,1.16346,0.63444,0.00664,0.000515,0.000515,0.000515
77,1531.51,1.62167,0.70831,0.00189,0.7041,0.69527,0.74545,0.43221,1.17584,0.61328,0.00684,0.0004952,0.0004952,0.0004952
78,1551.25,1.65116,0.73116,0.0018,0.69917,0.68977,0.73625,0.42898,1.17951,0.60287,0.0067,0.0004754,0.0004754,0.0004754
79,1571.15,1.67218,0.73809,0.00173,0.7007,0.69696,0.73998,0.43071,1.18848,0.62776,0.00686,0.0004556,0.0004556,0.0004556
80,1590.87,1.63972,0.72327,0.00173,0.68942,0.70151,0.73657,0.4286,1.16147,0.64393,0.00665,0.0004358,0.0004358,0.0004358
81,1610.62,1.64492,0.7199,0.00177,0.6931,0.69647,0.73575,0.43131,1.16649,0.61711,0.00658,0.000416,0.000416,0.000416
82,1630.46,1.62255,0.715,0.00172,0.69446,0.70351,0.73563,0.42948,1.17464,0.61553,0.00676,0.0003962,0.0003962,0.0003962
83,1650.34,1.64144,0.73137,0.00173,0.69981,0.69758,0.73843,0.43227,1.17153,0.63455,0.00676,0.0003764,0.0003764,0.0003764
84,1669.98,1.57828,0.69598,0.00182,0.69164,0.70412,0.74107,0.43102,1.15854,0.61856,0.00648,0.0003566,0.0003566,0.0003566
85,1690.04,1.63713,0.71907,0.00164,0.69905,0.69954,0.73684,0.43324,1.14145,0.6584,0.00629,0.0003368,0.0003368,0.0003368
86,1709.9,1.6452,0.72426,0.00168,0.70038,0.68885,0.74247,0.43485,1.14537,0.6323,0.0065,0.000317,0.000317,0.000317
87,1729.73,1.61488,0.71245,0.00166,0.70455,0.68447,0.73899,0.43236,1.14412,0.64351,0.00641,0.0002972,0.0002972,0.0002972
88,1749.52,1.59874,0.72337,0.00175,0.70058,0.6923,0.7407,0.43441,1.14102,0.64343,0.00627,0.0002774,0.0002774,0.0002774
89,1769.32,1.64241,0.73177,0.0017,0.70088,0.69771,0.74395,0.43532,1.14485,0.64213,0.00637,0.0002576,0.0002576,0.0002576
90,1789.17,1.56269,0.6967,0.0017,0.70786,0.68061,0.73837,0.43414,1.13989,0.62719,0.00629,0.0002378,0.0002378,0.0002378
91,70.1581,1.55098,0.7057,0.00232,0.70527,0.69466,0.74037,0.43066,1.17738,0.61864,0.0069,0.000218,0.000218,0.000218
92,88.1208,1.52658,0.70133,0.00223,0.69834,0.68489,0.73342,0.42946,1.17244,0.6017,0.00679,0.0001982,0.0001982,0.0001982
93,106.127,1.52083,0.71089,0.00207,0.69845,0.68178,0.73496,0.4268,1.17505,0.63366,0.0067,0.0001784,0.0001784,0.0001784
94,124.171,1.5417,0.71027,0.00204,0.67871,0.69313,0.7303,0.4291,1.177,0.61508,0.00675,0.0001586,0.0001586,0.0001586
95,142.269,1.52622,0.71763,0.00208,0.67369,0.66748,0.72581,0.42953,1.15001,0.59494,0.00647,0.0001388,0.0001388,0.0001388
96,160.321,1.47757,0.68396,0.00217,0.69069,0.69679,0.73881,0.434,1.14803,0.6077,0.00661,0.000119,0.000119,0.000119
97,178.222,1.46943,0.66911,0.00213,0.69773,0.69466,0.73895,0.43417,1.14919,0.61163,0.00644,9.92e-05,9.92e-05,9.92e-05
98,196.359,1.52277,0.70137,0.00191,0.69599,0.69893,0.74022,0.43482,1.14723,0.60549,0.00648,7.94e-05,7.94e-05,7.94e-05
99,214.322,1.47302,0.67887,0.00197,0.69373,0.69647,0.73765,0.4357,1.13207,0.60116,0.00634,5.96e-05,5.96e-05,5.96e-05
100,232.369,1.50447,0.69709,0.00189,0.69378,0.69872,0.73995,0.43447,1.13645,0.62439,0.00635,3.98e-05,3.98e-05,3.98e-05
