epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,-12252.9,1.8947,0.88865,0.00287,0.61375,0.62832,0.65217,0.31123,1.29092,0.67513,0.00834,0.0004556,0.0004556,0.0004556
80,-12226.1,1.84068,0.87317,0.00298,0.62477,0.654,0.65697,0.31475,1.28648,0.69367,0.00821,0.0004358,0.0004358,0.0004358
81,-12199.1,1.85538,0.87724,0.00293,0.61615,0.6529,0.65532,0.31727,1.29722,0.66273,0.00843,0.000416,0.000416,0.000416
82,-12172.2,1.84342,0.87053,0.00303,0.62358,0.64223,0.66233,0.31496,1.27462,0.69133,0.00848,0.0003962,0.0003962,0.0003962
83,-12145.4,1.83047,0.86911,0.00284,0.62484,0.66949,0.66517,0.31281,1.31136,0.6347,0.00869,0.0003764,0.0003764,0.0003764
84,-12118.3,1.84921,0.8717,0.00285,0.61319,0.65511,0.65556,0.31422,1.2903,0.68385,0.00833,0.0003566,0.0003566,0.0003566
85,-12091.3,1.81074,0.85379,0.003,0.62339,0.66126,0.66251,0.31793,1.27822,0.67212,0.00828,0.0003368,0.0003368,0.0003368
86,-12064.4,1.84528,0.86701,0.00295,0.62835,0.65253,0.6614,0.3155,1.27633,0.65143,0.00822,0.000317,0.000317,0.000317
87,-12037.4,1.80098,0.85545,0.00305,0.62754,0.63039,0.66151,0.31852,1.28296,0.66779,0.00866,0.0002972,0.0002972,0.0002972
88,-12010.4,1.81595,0.85834,0.00296,0.64487,0.65806,0.67216,0.31741,1.27065,0.68101,0.00809,0.0002774,0.0002774,0.0002774
89,-11983.5,1.84385,0.87768,0.00265,0.64014,0.64552,0.66916,0.31689,1.26734,0.6878,0.00816,0.0002576,0.0002576,0.0002576
90,-11956.3,1.83814,0.88008,0.0027,0.6454,0.64662,0.67217,0.31731,1.27321,0.69843,0.00835,0.0002378,0.0002378,0.0002378
91,-11875.9,1.58816,0.75364,0.00442,0.64173,0.66581,0.66751,0.31591,1.25213,0.69898,0.00813,0.000218,0.000218,0.000218
92,-11849.3,1.61388,0.75938,0.00429,0.63167,0.68193,0.67073,0.32069,1.26038,0.67925,0.00812,0.0001982,0.0001982,0.0001982
93,-11823,1.61378,0.75346,0.00432,0.63959,0.66986,0.67055,0.32028,1.2626,0.67071,0.00821,0.0001784,0.0001784,0.0001784
94,-11796.7,1.60997,0.76376,0.00403,0.63601,0.6716,0.66679,0.31908,1.25078,0.688,0.00806,0.0001586,0.0001586,0.0001586
95,-11770.5,1.60286,0.76145,0.00418,0.62564,0.67577,0.66534,0.31862,1.25855,0.69926,0.00824,0.0001388,0.0001388,0.0001388
96,-11744.2,1.56192,0.74092,0.00421,0.63665,0.67864,0.67394,0.321,1.25643,0.67788,0.00826,0.000119,0.000119,0.000119
97,-11717.9,1.58801,0.76207,0.00401,0.63961,0.66949,0.67049,0.32236,1.23394,0.66192,0.00791,9.92e-05,9.92e-05,9.92e-05
98,-11691.6,1.56091,0.74164,0.00426,0.63824,0.67466,0.67292,0.32125,1.26055,0.64199,0.00828,7.94e-05,7.94e-05,7.94e-05
99,-11665.3,1.60739,0.78204,0.00388,0.63898,0.67179,0.6717,0.32266,1.25837,0.65615,0.00819,5.96e-05,5.96e-05,5.96e-05
100,-11638.9,1.58408,0.76681,0.00394,0.64051,0.66359,0.67297,0.32369,1.25484,0.6291,0.00814,3.98e-05,3.98e-05,3.98e-05
